match_id,season_id,match_date,venue,city,team1,team2,toss_winner,toss_decision,match_winner,win_by_runs,win_by_wickets,result,player_name
1329250,2022,2022-09-13,"ICC Academy, Dubai",Dubai,United States of America,United Arab Emirates,United States of America,bat,United States of America,25,0,normal,
1330807,2022,2022-09-05,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",Edinburgh,Scotland,Ireland,Ireland,field,Ireland,0,8,normal,
1330808,2022,2022-09-06,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",Edinburgh,Scotland,Ireland,Ireland,field,Ireland,16,0,normal,S Horley
1331384,2022,2022-09-18,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,Thailand,United Arab Emirates,bat,Thailand,0,7,normal,N Boochatham
1331385,2022,2022-09-18,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,Bangladesh,Ireland,Bangladesh,bat,Bangladesh,14,0,normal,Nigar Sultana
1331386,2022,2022-09-18,"Tolerance Oval, Abu Dhabi",Abu Dhabi,Papua New Guinea,Zimbabwe,Papua New Guinea,bat,Zimbabwe,0,8,normal,SM Mayers
1331387,2022,2022-09-18,"Tolerance Oval, Abu Dhabi",Abu Dhabi,Scotland,United States of America,Scotland,bat,Scotland,79,0,normal,SJ Bryce
1331388,2022,2022-09-19,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,Thailand,Zimbabwe,Thailand,bat,Zimbabwe,0,6,normal,K Ndlovu
1331389,2022,2022-09-19,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,Scotland,Bangladesh,Scotland,bat,Bangladesh,0,6,normal,Shohely Akhter
1331390,2022,2022-09-19,"Tolerance Oval, Abu Dhabi",Abu Dhabi,Papua New Guinea,United Arab Emirates,United Arab Emirates,field,Papua New Guinea,29,0,normal,T Ruma
1331391,2022,2022-09-19,"Tolerance Oval, Abu Dhabi",Abu Dhabi,United States of America,Ireland,United States of America,bat,Ireland,0,9,normal,A Hunter
1331392,2022,2022-09-21,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,Bangladesh,United States of America,Bangladesh,bat,Bangladesh,55,0,normal,Murshida Khatun
1331394,2022,2022-09-21,"Tolerance Oval, Abu Dhabi",Abu Dhabi,Ireland,Scotland,Ireland,bat,Ireland,19,0,normal,GH Lewis
1331395,2022,2022-09-21,"Tolerance Oval, Abu Dhabi",Abu Dhabi,Zimbabwe,United Arab Emirates,Zimbabwe,bat,United Arab Emirates,0,4,normal,
1331396,2022,2022-09-23,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,Ireland,Zimbabwe,Zimbabwe,field,Ireland,4,0,normal,J Maguire
1331397,2022,2022-09-23,"Tolerance Oval, Abu Dhabi",Abu Dhabi,Scotland,United Arab Emirates,United Arab Emirates,field,Scotland,85,0,normal,A Lister
1331398,2022,2022-09-23,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,Bangladesh,Thailand,Thailand,field,Bangladesh,11,0,normal,N Chantam
1331399,2022,2022-09-23,"Tolerance Oval, Abu Dhabi",Abu Dhabi,United States of America,Papua New Guinea,Papua New Guinea,field,Papua New Guinea,0,7,normal,S Jimmy
1331400,2022,2022-09-25,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,Zimbabwe,Thailand,Thailand,field,Zimbabwe,7,0,normal,K Ndlovu
1331401,2022,2022-09-25,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,Bangladesh,Ireland,Bangladesh,bat,Bangladesh,7,0,normal,
1331402,2022,2022-09-25,"Tolerance Oval, Abu Dhabi",Abu Dhabi,United States of America,United Arab Emirates,United States of America,bat,United Arab Emirates,0,5,normal,
1331403,2022,2022-09-25,"Tolerance Oval, Abu Dhabi",Abu Dhabi,Scotland,Papua New Guinea,Scotland,bat,Papua New Guinea,0,8,normal,
1332496,2022,2022-09-15,"Willowmoore Park, Benoni",Benoni,Botswana,Uganda,Uganda,field,Uganda,0,7,normal,
1332497,2022,2022-09-17,"Willowmoore Park, Benoni",Benoni,Kenya,Tanzania,Kenya,bat,Tanzania,0,4,normal,Akhil Anil
1332498,2022,2022-09-16,"Willowmoore Park, Benoni",Benoni,Ghana,Mozambique,Ghana,bat,Ghana,28,0,normal,
1332501,2022,2022-09-20,"Willowmoore Park, Benoni",Benoni,Ghana,Uganda,Ghana,bat,Uganda,0,8,normal,
1332503,2022,2022-09-18,"Willowmoore Park, Benoni",Benoni,Uganda,Mozambique,Uganda,bat,Uganda,38,0,normal,AR Ramjani
1332504,2022,2022-09-19,"Willowmoore Park, Benoni",Benoni,Botswana,Mozambique,Mozambique,field,Botswana,92,0,normal,
1332505,2022,2022-09-20,"Willowmoore Park, Benoni",Benoni,Tanzania,Malawi,Malawi,field,Tanzania,44,0,normal,
1332506,2022,2022-09-19,"Willowmoore Park, Benoni",Benoni,Cameroon,Kenya,Kenya,field,Kenya,0,9,normal,Yash Talati
1332507,2022,2022-09-18,"Willowmoore Park, Benoni",Benoni,Botswana,Ghana,Ghana,field,Botswana,11,0,normal,D Maisuria
1332508,2022,2022-09-21,"Willowmoore Park, Benoni",Benoni,Kenya,Uganda,Uganda,field,Uganda,0,3,normal,C Kyewuta
1332509,2022,2022-09-21,"Willowmoore Park, Benoni",Benoni,Botswana,Tanzania,Tanzania,field,Tanzania,0,4,normal,R Nehonde
1332510,2022,2022-09-22,"Willowmoore Park, Benoni",Benoni,Tanzania,Uganda,Uganda,field,Uganda,0,8,normal,Riazat Ali Shah
1333920,2022,2022-09-10,"Independence Park, Port Vila",Port Vila,Cook Islands,Fiji,Cook Islands,bat,Fiji,0,3,normal,PV Vuniwaqa
1333921,2022,2022-09-10,"Independence Park, Port Vila",Port Vila,Samoa,Vanuatu,Samoa,bat,Vanuatu,0,9,normal,N Nipiko
1333922,2022,2022-09-11,"Independence Park, Port Vila",Port Vila,Vanuatu,Cook Islands,Vanuatu,bat,Cook Islands,0,5,normal,MTMMJ Ave
1333923,2022,2022-09-11,"Independence Park, Port Vila",Port Vila,Samoa,Fiji,Samoa,bat,Fiji,0,3,normal,PV Vuniwaqa
1333924,2022,2022-09-13,"Independence Park, Port Vila",Port Vila,Samoa,Cook Islands,Cook Islands,field,Cook Islands,0,4,normal,MTMMJ Ave
1333925,2022,2022-09-13,"Independence Park, Port Vila",Port Vila,Vanuatu,Fiji,Fiji,field,Vanuatu,18,0,normal,J Batinibulu
1333926,2022,2022-09-14,"Independence Park, Port Vila",Port Vila,Samoa,Vanuatu,Vanuatu,field,Vanuatu,0,6,normal,AL Stephen
1333927,2022,2022-09-14,"Independence Park, Port Vila",Port Vila,Fiji,Cook Islands,Cook Islands,field,Cook Islands,0,8,normal,MTMMJ Ave
1333928,2022,2022-09-15,"Independence Park, Port Vila",Port Vila,Fiji,Samoa,Samoa,field,Fiji,30,0,normal,SM Tupou
1333929,2022,2022-09-15,"Independence Park, Port Vila",Port Vila,Vanuatu,Cook Islands,Cook Islands,field,Vanuatu,50,0,normal,N Nipiko
1333931,2022,2022-10-10,Sano International Cricket Ground,Sano,Japan,Indonesia,Japan,bat,Japan,75,0,normal,K Kadowaki-Fleming
1333932,2022,2022-10-11,Sano International Cricket Ground,Sano,Japan,Indonesia,Japan,bat,Indonesia,0,3,normal,IKEG Artawan
1334415,2022,2022-09-28,"Sir Vivian Richards Stadium, North Sound, Antigua",North Sound,West Indies,New Zealand,New Zealand,field,West Indies,1,0,normal,CA Henry
1334416,2022,2022-10-01,"Sir Vivian Richards Stadium, North Sound, Antigua",North Sound,West Indies,New Zealand,New Zealand,field,New Zealand,0,6,normal,SW Bates
1334417,2022,2022-10-02,"Sir Vivian Richards Stadium, North Sound, Antigua",North Sound,West Indies,New Zealand,New Zealand,field,New Zealand,0,5,normal,ML Green
1334418,2022,2022-10-05,"Sir Vivian Richards Stadium, North Sound, Antigua",North Sound,New Zealand,West Indies,West Indies,field,,0,0,tie,SFM Devine
1334419,2022,2022-10-06,"Sir Vivian Richards Stadium, North Sound, Antigua",North Sound,West Indies,New Zealand,New Zealand,field,New Zealand,0,5,normal,ML Green
1335785,2022,2022-10-01,"Sylhet International Cricket Stadium, Academy Ground",Sylhet,Thailand,Bangladesh,Thailand,bat,Bangladesh,0,9,normal,Shamima Sultana
